lineage,generation,id,fitness,lineage_fitness,lineage_avg_fitness,rounds_lasted,table_position,trait_aggressiveness,trait_risk_tolerance,trait_bluff_tendency,trait_adaptability,trait_position_awareness,trait_chip_size_awareness,action_fold,action_check,action_call,action_raise,action_all_in,action_bluff
3959697d-967,generation_58,a2150921,0.08358490566037735,0.04968553459119496,0.14919358384102802,159,2.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,25,425,192,0,0,0
3959697d-967,generation_58,63ce701f,0.2949926229508196,0.10999836065573769,0.14366535888270396,30500,2.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,3,84994,37004,0,0,0
3959697d-967,generation_58,a625c109,0.15487316798196166,0.06997181510710257,0.14189341160760047,1774,2.0,0.2997916846321448,0.486017605524659,0.34356750883904996,0.758736497100219,0.6836672165241457,0.6693237746740728,1,4930,2166,0,0,0
3959697d-967,generation_58,821e260c,0.24896624472573836,0.09680731364275665,0.13829733178257558,1422,3.0,0.7051886115742239,0.6623251160287055,0.22852465876912664,0.7454128521701749,0.44421714125147616,0.6766098636555371,0,3900,1432,283,0,0
3959697d-967,generation_58,bbe4463d,0.15451716738197424,0.06989270386266093,0.1363216166330604,466,3.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,50,1246,593,0,0,0
3959697d-967,generation_58,0d55827b,0.08424242424242424,0.049831649831649824,0.13330212059804222,297,3.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,0,848,342,0,0,0
3959697d-967,generation_58,fd5032a5,0.9482741334598658,1.2965502037500118,0.1296729696951556,206523,3.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,0,0,822873,823612,0,0
3959697d-967,generation_58,7989987f,0.01433035714285714,0.02985119047619047,0.17829285444744128,336,3.0,0.2997916846321448,0.486017605524659,0.34356750883904996,0.758736497100219,0.6836672165241457,0.6693237746740728,2,940,399,0,0,0
3959697d-967,generation_58,6a55eb30,0.012916666666666663,0.02953703703703703,0.17235518788859125,108,3.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,1,297,135,0,0,0
3959697d-967,generation_58,bbf16c16,0.0024999999999999953,0.027222222222222214,0.16686218208660838,18,3.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,18,6,40,0,0,0
3959697d-967,generation_58,d857f0cb,0.1898416608022519,0.07996481351161153,0.16169033172126074,1421,4.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,167,3750,1727,0,0,0
3959697d-967,generation_58,8538ec7b,0.12440860215053763,0.06172043010752687,0.15877156321377325,31,4.0,0.2997916846321448,0.486017605524659,0.34356750883904996,0.758736497100219,0.6836672165241457,0.6693237746740728,30,8,67,0,0,0
3959697d-967,generation_58,b96cef51,0.012352941176470586,0.02941176470588235,0.15542497241700615,85,4.0,0.5649158812550756,0.43837109960409704,0.27118638976999343,0.6757212223648092,0.665279089017462,0.3919076225814239,12,230,106,2,0,0
3959697d-967,generation_58,9ccf0bce,0.012815533980582522,0.02951456310679611,0.15122453215996867,103,4.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,0,297,116,0,0,0
3959697d-967,generation_58,8fb246c1,0.07796874999999999,0.04843749999999999,0.14729840412599535,32,4.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,31,13,74,0,0,0
3959697d-967,generation_58,cc9a8fb2,0.08479224376731302,0.04995383194829177,0.14420900087205804,1083,4.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,0,3017,1317,0,0,0
3959697d-967,generation_58,807ee545,0.14634615384615382,0.06807692307692305,0.14135278363194392,26,4.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,23,15,61,0,0,0
3959697d-967,generation_58,fd5032a5,0.8899408001265324,1.2798835370833452,0.1391976112626786,206523,5.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,0,0,822873,823612,0,0
3959697d-967,generation_58,7144e18d,0.0631060606060606,0.04439393939393939,0.17178863771469766,22,5.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,22,12,52,0,0,0
3959697d-967,generation_58,0a63e0fe,0.29495660559305686,0.10999035679845708,0.16824989609467658,5185,5.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,495,13906,6545,0,0,0
3959697d-967,generation_58,de537dd5,0.36503688403658896,0.1300081964525753,0.1666753139515355,30501,5.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,0,84934,37067,0,0,0
3959697d-967,generation_58,d41bef30,0.22067307692307692,0.08903846153846151,0.16571038980682604,52,5.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,46,37,129,0,0,0
3959697d-967,generation_58,9befde79,0.22495764307228913,0.08999058734939756,0.16374444292815002,5312,5.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,3,14762,6484,0,0,0
3959697d-967,generation_58,8cff106b,0.22493196250377986,0.0899848805563955,0.16190059653868122,3307,5.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,3,9237,3989,0,0,0
3959697d-967,generation_58,8537d57c,0.2196428571428571,0.08880952380952378,0.16014655468545472,42,5.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,35,31,113,0,0,0
3959697d-967,generation_58,57f90f84,0.13150098183603337,0.06329651448208147,0.15844805395031353,1358,6.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,155,3637,1692,0,0,0
3959697d-967,generation_58,f446015c,0.24256410256410252,0.09538461538461536,0.1562352274510523,39,6.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,36,30,100,0,0,0
3959697d-967,generation_59,fd5032a5,0.9484465022204726,1.2968949412712256,0.0,206523,0.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,0,0,822873,823612,0,0
3959697d-967,generation_59,9256de7b,0.26878787878787874,0.10121212121212117,1.2968949412712256,44,0.0,0.25477958964867786,0.41023174998318557,0.6318724193472373,0.8591358791013504,0.3608261053327446,0.6126733840366005,0,1,189,157,0,0
3959697d-967,generation_59,97e0a981,0.00428571428571428,0.02761904761904761,0.6990535312416734,21,0.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,21,18,63,0,0,0
3959697d-967,generation_59,bae49a2f,0.07796874999999999,0.04843749999999999,0.4752420367007981,32,0.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,31,26,80,0,0,0
3959697d-967,generation_59,313b6ae7,0.0843626062322946,0.0498583569405099,0.36854090252559857,353,0.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,2,982,428,0,0,0
3959697d-967,generation_59,223ae0af,0.21724137931034482,0.08827586206896548,0.30480439340858084,29,0.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,27,14,134,0,0,0
3959697d-967,generation_59,8807c106,0.06208333333333332,0.04416666666666665,0.2687163048519783,20,1.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,19,16,65,0,0,0
3959697d-967,generation_59,fd5032a5,0.9484465022204726,1.2968949412712256,0.2366377851112195,206523,1.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,0,0,822873,823612,0,0
3959697d-967,generation_59,75cd3997,0.07599999999999998,0.04799999999999999,0.36916992963122025,25,1.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,25,29,80,0,0,0
3959697d-967,generation_59,79bfb502,0.15010869565217388,0.06891304347826084,0.333484381894418,46,1.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,41,52,121,0,0,0
3959697d-967,generation_59,e7e61a9b,0.2169642857142857,0.08821428571428568,0.3070272480528023,28,1.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,27,10,85,0,0,0
3959697d-967,generation_59,a83546b1,0.013815789473684205,0.02973684210526315,0.2871351605674826,190,1.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,1,532,227,0,0,0
3959697d-967,generation_59,d9a1ab6c,0.0009374999999999956,0.026874999999999993,0.26568530069563095,16,1.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,16,10,73,0,0,0
3959697d-967,generation_59,12f731f1,0.06999999999999999,0.046666666666666655,0.24731527756519783,15,1.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,15,6,48,0,0,0
3959697d-967,generation_59,8d94109d,0.12143939393939393,0.061060606060606044,0.23298323392958847,22,2.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,20,24,76,0,0,0
3959697d-967,generation_59,fa817747,0.22124999999999997,0.08916666666666664,0.22152172540498963,60,2.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,53,92,205,0,0,0
3959697d-967,generation_59,f1b991eb,0.005217391304347823,0.027826086956521733,0.21324953423384446,23,2.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,22,14,75,0,0,0
3959697d-967,generation_59,ae6ee777,0.2249232867371292,0.08998295260825091,0.20234227262929605,2933,2.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,0,8238,3498,0,0,0
3959697d-967,generation_59,c2b9e3a5,0.1431578947368421,0.06736842105263156,0.19610008818368244,19,2.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,19,20,89,0,0,0
3959697d-967,generation_59,27dcfb7b,0.22058823529411764,0.08901960784313723,0.18932473728204818,51,2.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,45,36,191,0,0,0
3959697d-967,generation_59,5e1eb103,-0.0010714285714285773,0.026428571428571423,0.18430948081010262,14,3.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,14,6,48,0,0,0
3959697d-967,generation_59,f7825c80,0.2949079001227998,0.10997953336062216,0.17679134226812496,2443,3.0,0.5590454482893963,0.6583515603940626,0.5400872389381537,0.5579068816845016,0.37955298119455927,0.665545940552091,0,0,9736,9718,0,0
3959697d-967,generation_59,8af652f8,0.38285714285714284,0.13396825396825396,0.17375444186323846,63,3.0,0.5590454482893963,0.6583515603940626,0.5400872389381537,0.5579068816845016,0.37955298119455927,0.665545940552091,0,0,9,200,0,0
3959697d-967,generation_59,57239072,0.1548438584316447,0.0699653018736988,0.17202460760693478,1441,3.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,1,4034,1723,0,0,0
3959697d-967,generation_59,25511084,0.3775,0.13277777777777774,0.1677721365347166,90,3.0,0.25477958964867786,0.41023174998318557,0.6318724193472373,0.8591358791013504,0.3608261053327446,0.6126733840366005,2,0,316,323,0,0
3959697d-967,generation_59,f165beef,0.3082489451476793,0.11368495077355834,0.16637236218443907,711,4.0,0.5590454482893963,0.6583515603940626,0.5400872389381537,0.5579068816845016,0.37955298119455927,0.665545940552091,0,0,2788,2844,0,0
3959697d-967,generation_59,fd5032a5,0.8901131688871393,1.280228274604559,0.1643459232840206,206523,4.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,0,0,822873,823612,0,0
3959697d-967,generation_59,b1998300,0.22031249999999997,0.0889583333333333,0.20567489925885532,48,4.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,41,18,145,0,0,0
3959697d-967,generation_59,6389a8cd,0.005999999999999995,0.02799999999999999,0.20150645047580099,25,4.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,25,8,56,0,0,0
3959697d-967,generation_59,815000c0,0.36605832549388523,0.13023518344308557,0.19552346942491128,1063,4.0,0.25477958964867786,0.41023174998318557,0.6318724193472373,0.8591358791013504,0.3608261053327446,0.6126733840366005,0,23,4390,3684,0,0
3959697d-967,generation_59,10c0f3b8,0.2949647445941711,0.10999216546537134,0.19334719322551708,6382,4.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,0,17787,7743,0,0,0
3959697d-967,generation_59,f6a6f066,0.07176470588235294,0.04705882352941175,0.19065832136228658,17,4.0,0.4310111700742631,0.48744227669386686,0.41721628489267815,0.8813693627336188,0.5724210650850563,0.4317802267634331,17,7,82,0,0,0
3959697d-967,generation_59,abb0f8b7,0.1431578947368421,0.06736842105263156,0.18617083705500925,19,4.0,0.6118582850951424,0.7028660963198543,0.4192942451936364,0.6191802620834772,0.48557171418331324,0.3926976802692527,18,6,63,1,0,0
3959697d-967,generation_59,0170894f,0.1802173913043478,0.07782608695652173,0.182570763842816,23,5.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,22,8,61,0,0,0
3959697d-967,generation_59,633b2b70,0.06083333333333332,0.04388888888888888,0.17949003805204264,18,5.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,18,14,66,0,0,0
3959697d-967,generation_59,c77c9b3f,0.1497674418604651,0.06883720930232556,0.17561571950452395,43,5.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,38,31,137,0,0,0
3959697d-967,generation_59,344e269f,0.29137096774193544,0.10919354838709676,0.17264964977668512,62,5.0,0.32933457723355575,0.24204069871853529,0.3835559482483366,0.5932714365626791,0.38428576869720654,0.6635965384177871,55,40,156,0,0,0
3959697d-967,generation_59,4d2b0b61,0.36517624941250193,0.13003916653611153,0.17093462000939896,6383,5.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,0,17792,7738,0,0,0
3959697d-967,generation_59,656d1513,0.4012903225806451,0.13806451612903223,0.16985842386536507,31,5.0,0.5590454482893963,0.6583515603940626,0.5400872389381537,0.5579068816845016,0.37955298119455927,0.665545940552091,0,0,126,124,0,0
3959697d-967,generation_59,d7d953c8,-0.0010714285714285773,0.026428571428571423,0.16904319546186936,14,5.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,14,8,49,0,0,0
3959697d-967,generation_59,5c315082,-0.0010714285714285773,0.026428571428571423,0.1654778298610369,14,6.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,14,8,40,0,0,0
3959697d-967,generation_59,d32200e3,0.18476744186046512,0.07883720930232557,0.16208638453341578,43,6.0,0.25477958964867786,0.41023174998318557,0.6318724193472373,0.8591358791013504,0.3608261053327446,0.6126733840366005,1,0,178,160,0,0
3959697d-967,generation_60,fd5032a5,0.9486016341050189,1.297205205040318,0.0,206523,0.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,0,0,822873,823612,0,0
3959697d-967,generation_60,f4957a6c,0.07256802721088434,0.04649659863945577,1.297205205040318,294,0.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,39,758,398,0,0,0
3959697d-967,generation_60,7248f4a6,0.14874999999999997,0.0686111111111111,0.6718509018398869,36,0.0,0.37515793144599746,0.4307297658106809,0.48333537023001977,0.9060323116871959,0.4175596639991124,0.5409478945750836,35,43,97,0,0,0
3959697d-967,generation_60,f6b36a75,0.08462311557788944,0.04991624790619764,0.4707709715969617,597,0.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,1,1675,713,0,0,0
